日期,收盘价
2014/6/25,2025.502
2014/6/26,2038.677
2014/6/27,2036.51
2014/6/30,2048.327
2014/7/1,2050.381
2014/7/2,2059.418
2014/7/3,2063.229
2014/7/4,2059.375
2014/7/7,2059.927
2014/7/8,2064.021
2014/7/9,2038.612
2014/7/10,2038.342
2014/7/11,2046.961
2014/7/14,2066.646
2014/7/15,2070.357
2014/7/16,2067.276
2014/7/17,2055.591
2014/7/18,2059.067
2014/7/21,2054.479
2014/7/22,2075.481
2014/7/23,2078.489
2014/7/24,2105.062
2014/7/25,2126.614
2014/7/28,2177.948
2014/7/29,2183.192
2014/7/30,2181.243
2014/7/31,2201.562
2014/8/1,2185.303
2014/8/4,2223.331
2014/8/5,2219.945
2014/8/6,2217.465
2014/8/7,2187.669
2014/8/8,2194.425
2014/8/11,2224.654
2014/8/12,2221.595
2014/8/13,2222.877
2014/8/14,2206.466
2014/8/15,2226.734
2014/8/18,2239.466
2014/8/19,2245.33
2014/8/20,2240.211
2014/8/21,2230.458
2014/8/22,2240.812
2014/8/25,2229.274
2014/8/26,2207.106
2014/8/27,2209.465
2014/8/28,2195.818
2014/8/29,2217.2
2014/9/1,2235.511
2014/9/2,2266.046
2014/9/3,2288.627
2014/9/4,2306.862
2014/9/5,2326.432
2014/9/9,2326.527
2014/9/10,2318.305
2014/9/11,2311.679
2014/9/12,2331.95
2014/9/15,2339.14
2014/9/16,2296.555
2014/9/17,2307.893
2014/9/18,2315.928
2014/9/19,2329.451
2014/9/22,2289.866
2014/9/23,2309.718
2014/9/24,2343.575
2014/9/25,2345.103
2014/9/26,2347.718
2014/9/29,2357.711
2014/9/30,2363.87
2014/10/8,2382.794
2014/10/9,2389.371
2014/10/10,2374.54
2014/10/13,2366.009
2014/10/14,2359.475
2014/10/15,2373.67
2014/10/16,2356.499
2014/10/17,2341.184
2014/10/20,2356.728
2014/10/21,2339.657
2014/10/22,2326.553
2014/10/23,2302.418
2014/10/24,2302.28
2014/10/27,2290.437
2014/10/28,2337.871
2014/10/29,2373.03
2014/10/30,2391.076
2014/10/31,2420.178
2014/11/3,2430.032
2014/11/4,2430.677
2014/11/5,2419.254
2014/11/6,2425.864
2014/11/7,2418.171
2014/11/10,2473.673
2014/11/11,2469.673
2014/11/12,2494.476
2014/11/13,2485.606
2014/11/14,2478.824
2014/11/17,2474.009
2014/11/18,2456.366
2014/11/19,2450.986
2014/11/20,2452.66
2014/11/21,2486.791
2014/11/24,2532.879
2014/11/25,2567.597
2014/11/26,2604.345
2014/11/27,2630.486
2014/11/28,2682.835
2014/12/1,2680.155
2014/12/2,2763.545
2014/12/3,2779.525
2014/12/4,2899.456
2014/12/5,2937.647
2014/12/8,3020.258
2014/12/9,2856.269
2014/12/10,2940.006
2014/12/11,2925.743
2014/12/12,2938.173
2014/12/15,2953.421
2014/12/16,3021.518
2014/12/17,3061.02
2014/12/18,3057.521
2014/12/19,3108.596
2014/12/22,3127.445
2014/12/23,3032.612
2014/12/24,2972.532
2014/12/25,3072.536
2014/12/26,3157.603
2014/12/29,3168.016
2014/12/30,3165.815
2014/12/31,3234.677
2015/1/5,3350.519
2015/1/6,3351.446
2015/1/7,3373.954
2015/1/8,3293.456
2015/1/9,3285.412
2015/1/12,3229.316
2015/1/13,3235.301
2015/1/14,3222.437
2015/1/15,3336.455
2015/1/16,3376.495
2015/1/19,3116.351
2015/1/20,3173.052
2015/1/21,3323.611
2015/1/22,3343.344
2015/1/23,3351.764
2015/1/26,3383.182
2015/1/27,3352.96
2015/1/28,3305.738
2015/1/29,3262.305
2015/1/30,3210.363
2015/2/2,3128.3
2015/2/3,3204.907
2015/2/4,3174.126
2015/2/5,3136.531
2015/2/6,3075.907
2015/2/9,3095.124
2015/2/10,3141.593
2015/2/11,3157.704
2015/2/12,3173.416
2015/2/13,3203.827
2015/2/16,3222.363
2015/2/17,3246.906
2015/2/25,3228.843
2015/2/26,3298.359
2015/2/27,3310.303
2015/3/2,3336.285
2015/3/3,3263.052
2015/3/4,3279.533
2015/3/5,3248.476
2015/3/6,3241.187
2015/3/9,3302.408
2015/3/10,3286.068
2015/3/11,3290.9
2015/3/12,3349.323
2015/3/13,3372.911
2015/3/16,3449.305
2015/3/17,3502.847
2015/3/18,3577.301
2015/3/19,3582.271
2015/3/20,3617.318
2015/3/23,3687.728
2015/3/24,3691.41
2015/3/25,3660.727
2015/3/26,3682.095
2015/3/27,3691.096
2015/3/30,3786.568
2015/3/31,3747.899
2015/4/1,3810.294
2015/4/2,3825.784
2015/4/3,3863.929
2015/4/7,3961.378
2015/4/8,3994.811
2015/4/9,3957.534
2015/4/10,4034.31
2015/4/13,4121.715
2015/4/14,4135.565
2015/4/15,4084.163
2015/4/16,4194.823
2015/4/17,4287.296
2015/4/20,4217.077
2015/4/21,4293.623
2015/4/22,4398.494
2015/4/23,4414.508
2015/4/24,4393.686
2015/4/27,4527.396
2015/4/28,4476.215
2015/4/29,4476.62
2015/4/30,4441.655
2015/5/4,4480.464
2015/5/5,4298.706
2015/5/6,4229.266
2015/5/7,4112.214
2015/5/8,4205.917
2015/5/11,4333.584
2015/5/12,4401.219
2015/5/13,4375.76
2015/5/14,4378.311
2015/5/15,4308.691
2015/5/18,4283.491
2015/5/19,4417.552
2015/5/20,4446.288
2015/5/21,4529.422
2015/5/22,4657.596
2015/5/25,4813.798
2015/5/26,4910.897
2015/5/27,4941.714
2015/5/28,4620.266
2015/5/29,4611.744
2015/6/1,4828.738
2015/6/2,4910.527
2015/6/3,4909.978
2015/6/4,4947.102
2015/6/5,5023.096
2015/6/8,5131.881
2015/6/9,5113.534
2015/6/10,5106.036
2015/6/11,5121.593
2015/6/12,5166.35
2015/6/15,5062.993
2015/6/16,4887.432
2015/6/17,4967.898
2015/6/18,4785.356
2015/6/19,4478.364
2015/6/23,4576.492
2015/6/24,4690.15
2015/6/25,4527.779
2015/6/26,4192.873
2015/6/29,4053.03
2015/6/30,4277.222
2015/7/1,4053.7
2015/7/2,3912.767
2015/7/3,3686.915
2015/7/6,3775.912
2015/7/7,3727.125
2015/7/8,3507.192
2015/7/9,3709.33
2015/7/10,3877.803
2015/7/13,3970.388
2015/7/14,3924.487
2015/7/15,3805.703
2015/7/16,3823.176
2015/7/17,3957.352
2015/7/20,3992.11
2015/7/21,4017.675
2015/7/22,4026.045
2015/7/23,4123.923
2015/7/24,4070.908
2015/7/27,3725.558
2015/7/28,3663.002
2015/7/29,3789.168
2015/7/30,3705.766
2015/7/31,3663.726
2015/8/3,3622.905
2015/8/4,3756.545
2015/8/5,3694.573
2015/8/6,3661.539
2015/8/7,3744.205
2015/8/10,3928.415
2015/8/11,3927.908
2015/8/12,3886.32
2015/8/13,3954.556
2015/8/14,3965.335
2015/8/17,3993.668
2015/8/18,3748.164
2015/8/19,3794.109
2015/8/20,3664.291
2015/8/21,3507.744
2015/8/24,3209.905
2015/8/25,2964.967
2015/8/26,2927.288
2015/8/27,3083.591
2015/8/28,3232.35
2015/8/31,3205.986
2015/9/1,3166.624
2015/9/2,3160.167
2015/9/7,3080.42
2015/9/8,3170.452
2015/9/9,3243.089
2015/9/10,3197.893
2015/9/11,3200.234
2015/9/14,3114.798
2015/9/15,3005.172
2015/9/16,3152.263
2015/9/17,3086.061
2015/9/18,3097.917
2015/9/21,3156.54
2015/9/22,3185.619
2015/9/23,3115.888
2015/9/24,3142.687
2015/9/25,3092.347
2015/9/28,3100.756
2015/9/29,3038.137
2015/9/30,3052.781
2015/10/8,3143.357
2015/10/9,3183.152
2015/10/12,3287.662
2015/10/13,3293.23
2015/10/14,3262.441
2015/10/15,3338.073
2015/10/16,3391.352
2015/10/19,3386.7
2015/10/20,3425.33
2015/10/21,3320.676
2015/10/22,3368.739
2015/10/23,3412.434
2015/10/26,3429.581
2015/10/27,3434.336
2015/10/28,3375.196
2015/10/29,3387.315
2015/10/30,3382.561
2015/11/2,3325.085
2015/11/3,3316.695
2015/11/4,3459.64
2015/11/5,3522.819
2015/11/6,3590.032
2015/11/9,3646.881
2015/11/10,3640.485
2015/11/11,3650.249
2015/11/12,3632.902
2015/11/13,3580.839
2015/11/16,3606.957
2015/11/17,3604.795
2015/11/18,3568.468
2015/11/19,3617.062
2015/11/20,3630.5
2015/11/23,3610.32
2015/11/24,3616.113
2015/11/25,3647.93
2015/11/26,3635.552
2015/11/27,3436.303
2015/11/30,3445.405
2015/12/1,3456.309
2015/12/2,3536.905
2015/12/3,3584.824
2015/12/4,3524.992
2015/12/7,3536.927
2015/12/8,3470.07
2015/12/9,3472.439
2015/12/10,3455.495
2015/12/11,3434.581
2015/12/14,3520.668
2015/12/15,3510.354
2015/12/16,3516.187
2015/12/17,3579.999
2015/12/18,3578.964
2015/12/21,3642.472
2015/12/22,3651.767
2015/12/23,3636.089
2015/12/24,3612.485
2015/12/25,3627.914
2015/12/28,3533.779
2015/12/29,3563.736
2015/12/30,3572.876
2015/12/31,3539.182
2016/1/4,3296.258
2016/1/5,3287.711
2016/1/6,3361.84
2016/1/7,3125.002
2016/1/8,3186.412
2016/1/11,3016.704
2016/1/12,3022.861
2016/1/13,2949.597
2016/1/14,3007.649
2016/1/15,2900.97
2016/1/18,2913.8367
2016/1/19,3007.7393
2016/1/20,2976.6938
2016/1/21,2880.4816
2016/1/22,2916.5624
2016/1/25,2938.5149
2016/1/26,2749.7854
2016/1/27,2735.5578
2016/1/28,2655.6609
2016/1/29,2737.5996
2016/2/1,2688.8536
2016/2/2,2749.5703
2016/2/3,2739.2469
2016/2/4,2781.0227
2016/2/5,2763.492
2016/2/15,2746.1958
2016/2/16,2836.5705
2016/2/17,2867.3379
2016/2/18,2862.8927
2016/2/19,2860.0208
2016/2/22,2927.175
2016/2/23,2903.3313
2016/2/24,2928.896
2016/2/25,2741.2454
2016/2/26,2767.2097
2016/2/29,2687.9788
2016/3/1,2733.17
2016/3/2,2849.6811
2016/3/3,2859.7582
2016/3/4,2874.1468
2016/3/7,2897.3395
2016/3/8,2901.387
2016/3/9,2862.556
2016/3/10,2804.7255
2016/3/11,2810.3074
2016/3/14,2859.499
2016/3/15,2864.3684
2016/3/16,2870.43
2016/3/17,2904.8319
2016/3/18,2955.1498
2016/3/21,3018.8017
2016/3/22,2999.3628
2016/3/23,3009.9604
2016/3/24,2960.9704
2016/3/25,2979.4343
2016/3/28,2957.82
2016/3/29,2919.8318
2016/3/30,3000.6449
2016/3/31,3003.9152
2016/4/1,3009.5298
2016/4/5,3053.0654
2016/4/6,3050.592
2016/4/7,3008.42
2016/4/8,2984.9582
2016/4/11,3033.957
2016/4/12,3023.6464
2016/4/13,3066.6381
2016/4/14,3082.3615
2016/4/15,3078.1166
2016/4/18,3033.6604
2016/4/19,3042.8232
2016/4/20,2972.5837
2016/4/21,2952.8911
2016/4/22,2959.24
2016/4/25,2946.6704
2016/4/26,2964.6997
2016/4/27,2953.6709
2016/4/28,2945.5886
2016/4/29,2938.3235
2016/5/3,2992.6432
2016/5/4,2991.2721
2016/5/5,2997.8416
2016/5/6,2913.2476
2016/5/9,2832.1125
2016/5/10,2832.5912
2016/5/11,2837.0372
2016/5/12,2835.8618
2016/5/13,2827.1087
2016/5/16,2850.8617
2016/5/17,2843.6841
2016/5/18,2807.5141
2016/5/19,2806.9061
2016/5/20,2825.4831
2016/5/23,2843.645
2016/5/24,2821.6663
2016/5/25,2815.0863
2016/5/26,2822.4429
2016/5/27,2821.046
2016/5/30,2822.4509
2016/5/31,2916.616
2016/6/1,2913.5077
2016/6/2,2925.2293
2016/6/3,2938.682
2016/6/6,2934.0979
2016/6/7,2936.0449
2016/6/8,2927.159
2016/6/13,2833.0707
2016/6/14,2842.1886
2016/6/15,2887.2101
2016/6/16,2872.8166
2016/6/17,2885.105
2016/6/20,2888.8091
2016/6/21,2878.5575
2016/6/22,2905.5495
2016/6/23,2891.9602
2016/6/24,2854.2864
2016/6/27,2895.7033
2016/6/28,2912.5574
2016/6/29,2931.5923
2016/6/30,2929.6057
2016/7/1,2932.4758
2016/7/4,2988.604
2016/7/5,3006.3919
2016/7/6,3017.2924
2016/7/7,3016.8467
2016/7/8,2988.0939
2016/7/11,2994.9167
2016/7/12,3049.381
2016/7/13,3060.6893
