时间,收盘价,最高价,最低价,开盘价
2009/4/30,2477.569,2491.072,2461.365,2477.928
2009/4/29,2468.192,2477.725,2395.483,2401.658
2009/4/28,2401.438,2411.438,2372.343,2382.884
2009/4/27,2405.348,2452.928,2393.162,2443.436
2009/4/24,2448.595,2481.527,2445.664,2477.156
2009/4/23,2463.954,2474.146,2422.789,2440.676
2009/4/22,2461.346,2579.218,2449.895,2548.105
2009/4/21,2535.828,2552.598,2499.601,2523.262
2009/4/20,2557.456,2559.036,2497.321,2500.173
2009/4/17,2503.935,2539.352,2481.899,2524.626
2009/4/16,2534.134,2549.312,2497.122,2542.336
2009/4/15,2536.056,2542.54,2485.926,2514.591
2009/4/14,2527.181,2532.089,2495.337,2512.009
2009/4/13,2513.701,2522.445,2464.061,2468.083
2009/4/10,2444.226,2444.981,2392.8,2400.014
2009/4/9,2379.876,2380.935,2331.877,2345.009
2009/4/8,2347.385,2435.388,2346.537,2429.879
2009/4/7,2439.182,2449.537,2407.506,2422.1
2009/4/3,2419.778,2456.811,2406.496,2446.124
2009/4/2,2425.291,2450.003,2417.111,2417.217
2009/4/1,2408.017,2422.625,2380.979,2380.979
2009/3/31,2373.213,2375.712,2299.158,2313.883
2009/3/30,2358.04,2380.194,2348.527,2377.964
2009/3/27,2374.438,2392.769,2361.091,2380.626
2009/3/26,2361.704,2362.048,2274.895,2296.047
2009/3/25,2291.555,2355.69,2291.359,2333.163
2009/3/24,2338.42,2369.454,2327.43,2359.679
2009/3/23,2325.48,2329.183,2276.81,2286.246
2009/3/20,2281.087,2294.117,2250.405,2272.437
2009/3/19,2265.759,2268.144,2220.164,2227.344
2009/3/18,2223.725,2255.009,2221.588,2227.981
2009/3/17,2218.326,2225.192,2151.776,2156.774
2009/3/16,2153.291,2158.9,2108.612,2122.408
2009/3/13,2128.848,2166.022,2124.979,2148.418
2009/3/12,2133.881,2136.795,2086.018,2127.726
2009/3/11,2139.025,2203.534,2133.141,2199.983
2009/3/10,2158.568,2159.268,2088.162,2097.139
2009/3/9,2118.748,2232.674,2116.453,2205.746
2009/3/6,2193.007,2221.04,2171.668,2180.788
2009/3/5,2221.076,2241.761,2173.491,2220.15
2009/3/4,2198.107,2201.727,2076.616,2076.616
2009/3/3,2071.431,2088.628,2037.024,2047.213
2009/3/2,2093.447,2102.112,2052.992,2066.229
2009/2/27,2082.852,2123.244,2064.918,2100.063
2009/2/26,2121.251,2237.547,2102.346,2201.672
2009/2/25,2206.574,2234.018,2142.601,2222.506
2009/2/24,2200.654,2295.59,2193.268,2273.755
2009/2/23,2305.777,2313.594,2219.714,2249.289
2009/2/20,2261.478,2262.332,2206.211,2234.365
2009/2/19,2227.125,2247.616,2190.473,2224.49
2009/2/18,2209.862,2295.741,2206.062,2271.26
2009/2/17,2319.441,2402.807,2316.934,2387.354
2009/2/16,2389.387,2389.878,2328.179,2338.758
2009/2/13,2320.792,2323.12,2236.178,2249.185
2009/2/12,2248.091,2274.201,2191.887,2265.789
2009/2/11,2260.82,2305.705,2218.297,2230.49
2009/2/10,2265.161,2266.398,2197.007,2218.489
2009/2/9,2224.714,2238.894,2196.708,2211.317
2009/2/6,2181.239,2185.086,2102.078,2102.078
2009/2/5,2098.018,2149.476,2082.596,2106.835
2009/2/4,2107.749,2108.257,2067.786,2068.086
2009/2/3,2060.808,2060.925,2005.022,2011.77
2009/2/2,2011.683,2012.742,1987.129,2008.134
2009/1/23,1990.657,2008.788,1986.348,2001.172
2009/1/22,2004.951,2009.851,1980.438,1996.086
2009/1/21,1985.016,2007.911,1960.529,1965.944
2009/1/20,1994.107,1994.809,1956.102,1981.147
2009/1/19,1986.672,2018.51,1966.188,1971
2009/1/16,1954.438,1984.728,1928.922,1928.922
2009/1/15,1920.206,1937.728,1902.542,1912.772
2009/1/14,1928.869,1929.276,1862.309,1862.31
2009/1/13,1863.367,1888.309,1861.811,1880.868
2009/1/12,1900.347,1924.441,1886.833,1897.703
2009/1/9,1904.861,1909.349,1875.164,1875.164
2009/1/8,1878.181,1894.171,1862.263,1890.242
2009/1/7,1924.012,1948.233,1920.515,1938.974
2009/1/6,1937.145,1938.69,1871.971,1878.827
2009/1/5,1880.716,1880.716,1844.094,1849.02
2008/12/31,1820.805,1844.367,1814.752,1834.949
2008/12/30,1832.91,1862.937,1826.98,1851.909
2008/12/29,1850.48,1856.334,1815.407,1846.304
2008/12/26,1851.518,1866.63,1840.191,1852.911
2008/12/25,1852.419,1877.768,1832.355,1865.721
2008/12/24,1863.8,1887.314,1850.855,1873.577
2008/12/23,1897.225,1990.049,1895.178,1990.049
2008/12/22,1987.755,2016.454,1965.354,2016.454
2008/12/19,2018.463,2038.657,1997.12,2006.208
2008/12/18,2015.694,2016.569,1958.975,1978.974
2008/12/17,1976.819,2003.375,1971.816,1983.836
2008/12/16,1975.006,1976.719,1907.826,1948.859
2008/12/15,1964.374,1989.303,1936.561,1977.028
2008/12/12,1954.215,2023.177,1932.272,2014.58
2008/12/11,2031.681,2087.196,2028.726,2072.577
2008/12/10,2079.117,2079.552,2005.558,2025.027
2008/12/9,2037.74,2100.806,2036.889,2100.772
2008/12/8,2090.773,2091.284,2038.189,2049.162
2008/12/5,2018.656,2019.748,1975.711,1984.258
2008/12/4,2001.504,2055.207,1985.198,1992.72
2008/12/3,1965.414,1965.83,1902.94,1903.429
2008/12/2,1889.638,1907.775,1846.533,1856.97
2008/12/1,1894.615,1895.756,1838.1,1865.743
2008/11/28,1871.156,1915.274,1856.286,1901.675
2008/11/27,1917.861,2022.483,1916.466,2012.686
2008/11/26,1897.884,1914.708,1873.179,1890.333
2008/11/25,1888.715,1939.369,1858.165,1925.248
2008/11/24,1897.06,1974.47,1893.343,1961.206
2008/11/21,1969.389,2013.179,1893.147,1932.596
2008/11/20,1983.76,2030.868,1956.734,1977.208
2008/11/19,2017.474,2023.911,1883.835,1889.351
2008/11/18,1902.43,2050.879,1889.865,2020.986
2008/11/17,2030.485,2031.103,1963.854,1981.264
2008/11/14,1986.438,1987.261,1921.836,1943.964
2008/11/13,1927.613,1942.897,1825.883,1837.274
2008/11/12,1859.11,1863.896,1815.076,1820.439
2008/11/11,1843.607,1887.795,1840.916,1872.067
2008/11/10,1874.801,1876.162,1782.305,1782.305
2008/11/7,1747.713,1762.233,1680.602,1686.524
2008/11/6,1717.722,1728.219,1703.099,1720.421
2008/11/5,1760.609,1788.258,1716.219,1716.219
2008/11/4,1706.703,1717.101,1678.957,1707.925
2008/11/3,1719.774,1750.319,1702.981,1713.763
2008/10/31,1728.786,1765.679,1721.59,1754.206
2008/10/30,1763.607,1788.204,1710.726,1732.772
2008/10/29,1719.812,1795.087,1719.335,1786.2
2008/10/28,1771.821,1786.435,1664.925,1671.396
2008/10/27,1723.351,1809.225,1721.604,1809.225
2008/10/24,1839.621,1888.101,1825.526,1875.631
2008/10/23,1875.561,1879.849,1828.308,1851.259
2008/10/22,1895.822,1950.791,1894.31,1932.677
2008/10/21,1958.529,1996.658,1956.11,1978.674
2008/10/20,1974.006,1979.839,1890.92,1924.177
2008/10/17,1930.651,1941.299,1902.598,1921.842
2008/10/16,1909.941,1943.32,1901.503,1916.133
2008/10/15,1994.667,2013.491,1963.103,1995.885
2008/10/14,2017.321,2146.73,2016.184,2139.065
2008/10/13,2073.568,2074.468,1931.472,1978.56
2008/10/10,2000.572,2027.831,1963.183,1995.957
2008/10/9,2074.583,2130.87,2063.408,2125.567
2008/10/8,2092.224,2127.085,2059.086,2095.911
2008/10/7,2157.839,2182.998,2072.896,2101.093
2008/10/6,2173.738,2267.394,2172.569,2267.394
2008/9/26,2293.784,2310.445,2246.279,2304.119
2008/9/25,2297.501,2333.277,2211.45,2214.584
2008/9/24,2216.811,2218.291,2116.96,2133.098
2008/9/23,2201.51,2253.395,2181.96,2209.122
2008/9/22,2236.41,2269.733,2164.798,2241.723
2008/9/19,2075.091,2075.091,2043.316,2067.643
2008/9/18,1895.837,1942.846,1802.331,1876.122
2008/9/17,1929.047,1999.953,1922.68,1971.944
2008/9/16,1986.636,2049.813,1974.388,2049.813
2008/9/12,2079.673,2104.626,2064.29,2077.55
2008/9/11,2078.981,2148.124,2070.427,2143.4
2008/9/10,2150.759,2185.694,2102.906,2131.8
2008/9/9,2145.779,2161.35,2114.503,2152.277
2008/9/8,2143.421,2220.546,2135.375,2210.344
2008/9/5,2202.446,2238.324,2199.365,2224.527
2008/9/4,2277.411,2295.355,2249.12,2270.524
2008/9/3,2276.672,2321.535,2248.067,2301.941
2008/9/2,2304.891,2329.009,2284.92,2312.102
2008/9/1,2325.135,2380.468,2311.727,2380.468
2008/8/29,2397.369,2420.848,2352.099,2361.046
2008/8/28,2350.143,2374.246,2333.03,2341.956
2008/8/27,2342.147,2385.991,2310.455,2343.882
2008/8/26,2350.084,2403.016,2327.22,2384.946
2008/8/25,2413.374,2443.99,2382.291,2408.095
2008/8/22,2405.226,2426.707,2362.093,2414.459
2008/8/21,2431.716,2518.443,2431.046,2484.485
2008/8/20,2523.282,2523.469,2306.662,2332.484
2008/8/19,2344.469,2355.929,2284.585,2297.245
2008/8/18,2319.868,2455.504,2318.926,2451.778
2008/8/15,2450.61,2476.858,2414.573,2434.408
2008/8/14,2437.082,2454.251,2409.01,2432.197
2008/8/13,2446.297,2458.769,2370.737,2440.525
2008/8/12,2457.198,2484.746,2430.849,2445.216
2008/8/11,2470.074,2601.502,2453.707,2595.895
2008/8/8,2605.719,2725.931,2595.917,2724.43
2008/8/7,2727.577,2742.705,2691.355,2717.502
2008/8/6,2719.368,2743.113,2678.862,2711.602
2008/8/5,2690.746,2762.263,2684.734,2751.2
2008/8/4,2741.74,2793.257,2738.85,2782.985
2008/8/1,2801.817,2830.764,2721.952,2751.02
2008/7/31,2775.717,2847.996,2774.104,2844.651
2008/7/30,2836.668,2894.369,2822.188,2884.586
2008/7/29,2850.311,2868.008,2827.697,2868.008
2008/7/28,2903.012,2924.447,2883.761,2883.761
2008/7/25,2865.101,2888.578,2851.929,2875.77
2008/7/24,2910.292,2912.702,2849.097,2861.81
2008/7/23,2837.849,2887.576,2831.111,2870.934
2008/7/22,2846.117,2868.621,2830.765,2852.442
2008/7/21,2861.418,2865.065,2745.642,2759.883
2008/7/18,2778.367,2785.53,2665.907,2711.742
2008/7/17,2684.778,2773.281,2676.149,2747.951
2008/7/16,2705.867,2765.148,2656.613,2753.898
2008/7/15,2779.448,2896.328,2769.914,2886.112
2008/7/14,2878.256,2895.302,2828.236,2837.495
2008/7/11,2856.634,2888.287,2821.311,2863.813
2008/7/10,2875.45,2952.039,2862.059,2879.624
2008/7/9,2920.546,2920.546,2838.863,2838.863
2008/7/8,2814.947,2843.603,2754.616,2805.608
2008/7/7,2792.397,2801.534,2673.55,2673.55
2008/7/4,2669.892,2713.476,2645.829,2691.207
2008/7/3,2703.529,2746.369,2566.528,2610.815
2008/7/2,2651.725,2700.903,2627.898,2656.038
2008/7/1,2651.605,2753.33,2644.776,2743.164
2008/6/30,2736.103,2766.803,2693.404,2724.404
2008/6/27,2748.432,2822.264,2723.158,2809.309
2008/6/26,2901.85,2931.306,2851.116,2904.094
2008/6/25,2905.014,2910.481,2784.416,2794.04
2008/6/24,2803.019,2817.168,2728.83,2747.322
2008/6/23,2760.417,2813.137,2741.19,2780.148
2008/6/20,2831.736,2917.325,2695.628,2811.084
2008/6/19,2748.874,2921.721,2742.151,2921.721
2008/6/18,2941.115,2945.422,2729.711,2772.367
2008/6/17,2794.751,2893.471,2769.118,2873.129
2008/6/16,2874.103,2917.81,2811.716,2876.294
2008/6/13,2868.8,2976.45,2865.5,2960.905
2008/6/12,2957.532,3031.064,2900.116,3011.558
2008/6/11,3024.24,3064.2,2992.351,3042.158
2008/6/10,3072.333,3215.501,3045.058,3202.113
2008/6/6,3329.67,3371.283,3312.721,3362.005
2008/6/5,3351.645,3376.341,3326.537,3355.928
2008/6/4,3369.913,3428.467,3341.739,3424.037
2008/6/3,3436.398,3469.063,3409.226,3456.58
2008/6/2,3459.044,3483.61,3400.723,3426.195
2008/5/30,3433.354,3450.493,3390.883,3414.254
2008/5/29,3401.437,3481.734,3400.773,3447.768
2008/5/28,3459.026,3486.332,3354.254,3382.774
2008/5/27,3375.407,3383.679,3333.951,3355.114
2008/5/26,3364.544,3443.988,3361.985,3442.291
2008/5/23,3473.091,3521.393,3435.841,3473.801
2008/5/22,3485.63,3558.019,3469.792,3493.067
2008/5/21,3544.186,3560.528,3355.084,3414.344
2008/5/20,3443.162,3632.006,3432.382,3601.549
2008/5/19,3604.761,3624.844,3563.609,3615.594
2008/5/16,3624.233,3661.071,3582.5,3637.636
2008/5/15,3637.324,3706.722,3636.224,3676.839
2008/5/14,3657.432,3661.971,3549.668,3549.668
2008/5/13,3560.243,3615.06,3508.32,3515.711
2008/5/12,3626.982,3668.857,3521.878,3548.614
2008/5/9,3613.494,3693.16,3552.473,3682.955
2008/5/8,3656.839,3658.047,3523.025,3538.916
2008/5/7,3579.147,3774.066,3577.991,3716.446
2008/5/6,3733.503,3786.024,3680.99,3735.849
2008/5/5,3761.009,3768.216,3696.697,3739.797
2008/4/30,3693.106,3705.093,3543.019,3545.573
2008/4/29,3523.405,3544.229,3453.279,3457.351
2008/4/28,3474.722,3530.905,3460.255,3497.383
2008/4/25,3557.749,3658.551,3527.838,3572.547
2008/4/24,3583.028,3593.197,3461.643,3539.868
2008/4/23,3278.33,3296.717,3089.893,3116.412
2008/4/22,3147.793,3148.731,2990.788,3076.715
2008/4/21,3116.977,3305.168,3073.563,3305.152
2008/4/18,3094.668,3203.71,3078.174,3200.57
2008/4/17,3222.741,3352.951,3180.199,3286.414
2008/4/16,3291.599,3363.216,3283.078,3349.931
2008/4/15,3348.353,3349.76,3212.15,3282.572
2008/4/14,3296.672,3427.884,3285.298,3419.047
2008/4/11,3492.893,3517.818,3462.136,3498.555
2008/4/10,3471.743,3474.312,3344.87,3378.139
2008/4/9,3413.907,3606.887,3413.072,3585.847
2008/4/8,3612.539,3656.961,3563.85,3604.263
2008/4/7,3599.618,3613.48,3386.512,3418.516
2008/4/3,3446.244,3456.948,3271.29,3323.426
2008/4/2,3347.882,3464.531,3283.64,3370.604
2008/4/1,3329.162,3493.133,3308.902,3461.085
2008/3/31,3472.713,3555.824,3445.556,3465.908
2008/3/28,3580.146,3590.753,3357.229,3378.628
2008/3/27,3411.493,3541.276,3407.896,3541.276
2008/3/26,3606.857,3698.325,3591.108,3644.13
2008/3/25,3629.619,3659.21,3521.528,3559.942
2008/3/24,3626.188,3840.479,3624.936,3830.346
2008/3/21,3796.576,3838.058,3746.395,3790.111
2008/3/20,3804.054,3857.62,3516.33,3721.504
2008/3/19,3761.605,3813.885,3677.817,3746.047
2008/3/18,3668.897,3862.772,3607.25,3789.565
2008/3/17,3820.048,3941.258,3812.999,3941.258
2008/3/14,3962.673,4000.78,3891.7,3956.746
2008/3/13,3971.257,4055.446,3902.248,4033.319
2008/3/12,4070.116,4272.979,4068.781,4254.673
2008/3/11,4165.878,4165.915,4063.47,4121.653
2008/3/10,4146.299,4265.611,4120.53,4265.611
2008/3/7,4300.515,4341.295,4265.829,4315.808
2008/3/6,4360.986,4427.498,4260.787,4310.354
2008/3/5,4292.654,4352.822,4210.963,4316.25
2008/3/4,4335.446,4472.151,4321.266,4454.18
2008/3/3,4438.265,4456.963,4279.345,4323.698
2008/2/29,4348.543,4364.814,4275.899,4293.533
2008/2/28,4299.513,4344.926,4265.498,4343.277
2008/2/27,4334.047,4360.7,4222.459,4256.532
2008/2/26,4238.179,4331.64,4123.305,4302.735
2008/2/25,4192.533,4391.333,4182.774,4370.188
2008/2/22,4370.285,4500.385,4333.033,4500.385
2008/2/21,4527.177,4568.208,4452.675,4534.169
2008/2/20,4567.026,4695.802,4556.814,4682.588
2008/2/19,4664.295,4665.554,4544.944,4582.284
2008/2/18,4568.151,4601.224,4517.596,4546.752
2008/2/15,4497.127,4523.792,4431.463,4523.792
2008/2/14,4552.316,4576.983,4507.943,4527.054
2008/2/13,4490.721,4547.539,4454.642,4525.026
2008/2/5,4599.696,4662.971,4550.429,4622.539
2008/2/4,4672.17,4672.214,4415.023,4415.023
2008/2/1,4320.767,4411.704,4195.753,4388.254
2008/1/31,4383.393,4487.318,4368.296,4408.024
2008/1/30,4417.849,4554.343,4330.697,4505.635
2008/1/29,4457.944,4517.601,4389.517,4426.267
2008/1/28,4419.294,4720.564,4409.079,4720.564
2008/1/25,4761.688,4806.889,4657.709,4716.977
2008/1/24,4717.734,4767.799,4625.46,4753.445
2008/1/23,4703.047,4705.073,4510.504,4572.902
2008/1/22,4559.751,4817.997,4511.953,4817.997
2008/1/21,4914.435,5200.926,4891.285,5188.795
2008/1/18,5180.514,5187.605,5093.134,5141.371
2008/1/17,5151.626,5312.287,5039.786,5235.908
2008/1/16,5290.606,5396.044,5288.765,5395.277
2008/1/15,5443.791,5505.035,5405.595,5503.931
2008/1/14,5497.901,5522.778,5456.929,5507.578
2008/1/11,5484.677,5500.061,5423.807,5471.387
2008/1/10,5456.541,5483.827,5407.307,5449.16
2008/1/9,5435.807,5437.764,5346.846,5365.222
2008/1/8,5386.531,5480.07,5344.648,5414.558
2008/1/7,5393.343,5403.349,5332.597,5357.45
2008/1/4,5361.574,5372.461,5318.461,5328.411
2008/1/3,5319.861,5321.457,5211.046,5269.801
2008/1/2,5272.814,5295.016,5201.892,5265
2007/12/28,5261.563,5336.499,5248.692,5320.007
2007/12/27,5308.889,5316.523,5203.502,5248.222
2007/12/26,5233.351,5262.592,5158.756,5209.035
2007/12/25,5201.181,5254.405,5178.801,5233.175
2007/12/24,5234.262,5284.34,5104.645,5132.913
2007/12/21,5101.779,5112.388,5013.759,5017.195
2007/12/20,5043.535,5050.785,4923.295,4965.29
2007/12/19,4941.784,4960.417,4868.354,4878.066
2007/12/18,4836.174,4905.492,4812.156,4856.471
2007/12/17,4876.761,5007.346,4874.624,5007.285
2007/12/14,5007.911,5011.201,4860.156,4899.75
2007/12/13,4958.043,5095.152,4954.357,5078.182
2007/12/12,5095.543,5149.931,5054.565,5148.254
2007/12/11,5175.076,5209.705,5103.747,5180.541
2007/12/10,5161.919,5168.764,4990.718,5010.826
2007/12/7,5091.756,5096.799,5021.366,5038.478
2007/12/6,5035.073,5065.51,4995.472,5055.835
2007/12/5,5042.654,5052.748,4893.323,4917.365
2007/12/4,4915.889,4971.404,4882.149,4882.149
2007/12/3,4868.611,4899.667,4798.014,4838.564
2007/11/30,4871.778,4993.74,4861.864,4993.74
2007/11/29,5003.333,5011.194,4814.783,4870.861
2007/11/28,4803.394,4907.756,4778.727,4870.842
2007/11/27,4861.111,4947.076,4857.038,4919.913
2007/11/26,4958.849,5124.888,4952.429,5102.526
2007/11/23,5032.13,5034.225,4896.988,4946.258
2007/11/22,4984.161,5154.858,4969.894,5113.882
2007/11/21,5214.225,5344.93,5206.574,5307.793
2007/11/20,5293.703,5338.173,5158.542,5230.742
2007/11/19,5269.817,5333.088,5240.424,5325.302
2007/11/16,5316.274,5335.513,5224.313,5273.082
2007/11/15,5365.267,5453.74,5338.905,5391.017
2007/11/14,5412.694,5414.609,5165.063,5246.574
2007/11/13,5158.118,5311.698,5085.444,5239.343
2007/11/12,5187.735,5250.085,5032.578,5181.175
2007/11/9,5315.54,5382.697,5217.629,5276.008
2007/11/8,5330.023,5559.151,5328.201,5559.151
2007/11/7,5601.783,5610.953,5469.761,5565.648
2007/11/6,5536.569,5649.752,5510.161,5593.347
2007/11/5,5634.452,5787.228,5603.47,5748.176
2007/11/2,5777.809,5860.594,5740.403,5812.465
2007/11/1,5914.285,6005.131,5912.502,5978.939
2007/10/31,5954.765,6002.118,5871.48,5984.713
2007/10/30,5897.193,5899.65,5701.337,5769.203
2007/10/29,5747.997,5750.254,5617.976,5641.983
2007/10/26,5589.631,5628.834,5462.013,5498.858
2007/10/25,5562.394,5819.884,5546.041,5794.223
2007/10/24,5843.109,5906.695,5793.557,5804.015
2007/10/23,5773.387,5776.016,5574.84,5660.066
2007/10/22,5667.332,5804.836,5654.907,5742.791
2007/10/19,5818.047,5932.11,5766.861,5869.124
2007/10/18,5825.282,6055.473,5804.973,6031.916
2007/10/17,6036.281,6088.892,5982.203,6057.428
2007/10/16,6092.057,6124.044,6040.713,6056.946
2007/10/15,6030.086,6039.042,5866.131,5934.775
2007/10/12,5903.264,5959.364,5658.812,5950.902
2007/10/11,5913.23,5914.772,5755.99,5798.386
2007/10/10,5771.464,5860.859,5727.238,5742.648
2007/10/9,5715.892,5725.407,5628.35,5678.913
2007/10/8,5692.755,5729.963,5620,5683.31
2007/9/28,5552.301,5560.417,5461.58,5461.58
2007/9/27,5409.403,5411.189,5306.823,5338.108
2007/9/26,5338.52,5463.899,5320.02,5407.829
2007/9/25,5425.88,5509.234,5396.482,5500.269
2007/9/24,5485.013,5506.064,5404.419,5469.837
2007/9/21,5454.674,5489.074,5363.347,5482.507
2007/9/20,5470.065,5482.425,5396.109,5408.484
2007/9/19,5395.265,5447.36,5336.07,5439.018
2007/9/18,5425.208,5458.578,5339.917,5446.732
2007/9/17,5421.392,5427.171,5307.774,5309.057
2007/9/14,5312.182,5324.439,5201.854,5290.256
2007/9/13,5273.592,5276.771,5178.871,5193.409
2007/9/12,5172.627,5192.302,5025.336,5092.576
2007/9/11,5113.968,5395.038,5093.923,5362.941
2007/9/10,5355.287,5356.856,5169.905,5208.318
2007/9/7,5277.176,5405.358,5269.25,5381.186
2007/9/6,5393.66,5412.319,5314.337,5336.669
2007/9/5,5310.716,5337.929,5223.67,5296.07
2007/9/4,5294.045,5357.926,5264.996,5333.4
2007/9/3,5321.055,5327.538,5257.777,5257.777
2007/8/31,5218.825,5235.157,5158.368,5184.091
2007/8/30,5167.884,5186.526,5109.662,5144.111
2007/8/29,5109.427,5204.526,5063.412,5147.713
2007/8/28,5194.689,5209.507,5058.446,5134.141
2007/8/27,5150.118,5192.061,5092.076,5144.824
2007/8/24,5107.668,5125.359,5052.241,5070.651
2007/8/23,5032.494,5050.383,4968.327,5002.841
2007/8/22,4980.075,4999.195,4861.271,4876.345
2007/8/21,4955.207,4982.981,4917.821,4944.214
2007/8/20,4904.855,4906.003,4758.397,4773.832
2007/8/17,4656.574,4814.369,4646.433,4733.137
2007/8/16,4765.448,4845.016,4710.31,4845.016
2007/8/15,4869.883,4916.31,4762.718,4875.511
2007/8/14,4872.785,4876.851,4789.895,4820.15
2007/8/13,4820.064,4872.548,4728.892,4768.619
2007/8/10,4749.369,4769.619,4640.766,4745.181
2007/8/9,4754.095,4768.886,4658.592,4658.592
2007/8/8,4663.162,4711.316,4568.695,4614.586
2007/8/7,4651.225,4687.435,4581.294,4642.01
2007/8/6,4628.108,4629.968,4564.313,4600.118
2007/8/3,4560.774,4562.688,4438.963,4440.976
2007/8/2,4407.73,4431.85,4290.809,4316.567
2007/8/1,4300.563,4502.296,4284.871,4488.774
2007/7/31,4471.032,4476.626,4379.199,4432.265
2007/7/30,4440.769,4450.188,4345.793,4348.607
2007/7/27,4345.357,4357.343,4268.788,4315.373
2007/7/26,4346.458,4371.512,4304.193,4347.778
2007/7/25,4323.966,4325.378,4212.23,4212.95
2007/7/24,4210.329,4284.829,4192.72,4238.32
2007/7/23,4213.361,4220.322,4091.242,4091.242
2007/7/20,4058.853,4062.116,3918.409,3918.409
2007/7/19,3912.941,3947.33,3887.589,3918.539
2007/7/18,3930.06,3971.61,3861.907,3880.852
2007/7/17,3896.191,3919.777,3767.222,3809.558
2007/7/16,3821.916,3931.868,3820.574,3920.653
2007/7/13,3914.395,3935.506,3878.184,3920.827
2007/7/12,3915.991,3925.604,3861.037,3874.039
2007/7/11,3865.723,3879.292,3812.138,3837.796
2007/7/10,3853.021,3929.416,3841.801,3895.909
2007/7/9,3883.216,3900.904,3782.733,3809.67
2007/7/6,3781.348,3785.346,3563.544,3599.818
2007/7/5,3615.872,3778.399,3614.531,3769.639
2007/7/4,3816.165,3916.475,3800.275,3906.012
2007/7/3,3899.724,3906.761,3821.463,3854.716
2007/7/2,3836.294,3859.861,3724.187,3800.233
2007/6/29,3820.703,3919.345,3779.813,3824.29
2007/6/28,3914.204,4113.283,3912.814,4080.194
2007/6/27,4078.599,4090.715,3948.287,3985.716
2007/6/26,3973.371,3976.191,3818.853,3863.248
2007/6/25,3941.081,4131.13,3912.422,4102.787
2007/6/22,4091.445,4249.431,4024.489,4230.967
2007/6/21,4230.823,4256.542,4147.054,4170.894
2007/6/20,4181.323,4311.997,4164.275,4269.455
2007/6/19,4269.524,4280.85,4209.575,4247.745
2007/6/18,4253.348,4267.74,4193.314,4195.391
2007/6/15,4132.869,4152.543,4067.357,4085.656
2007/6/14,4115.209,4179.725,4085.785,4162.207
2007/6/13,4176.48,4193.446,4102.041,4110.742
2007/6/12,4072.138,4073.181,3910.001,4011.679
2007/6/11,3995.68,4000.416,3930.74,3942.005
2007/6/8,3913.135,3935.786,3852.045,3900.027
2007/6/7,3890.803,3891.403,3779.5,3787.702
2007/6/6,3776.317,3821.697,3682.794,3781.375
2007/6/5,3767.101,3768.563,3404.146,3564.433
2007/6/4,3670.401,3987.269,3659.089,3981.817
2007/6/1,4000.742,4181.28,3966.977,4120.628
2007/5/31,4109.654,4178.107,3858.04,4006.28
2007/5/30,4053.088,4275.237,4015.512,4087.405
2007/5/29,4334.924,4335.963,4262.024,4288.98
2007/5/28,4272.111,4283.93,4215.243,4221.578
2007/5/25,4179.776,4190.469,4111.262,4133.192
2007/5/24,4151.133,4208.388,4089.385,4188.677
2007/5/23,4173.709,4175.444,4093.915,4125.426
2007/5/22,4110.379,4136.63,4086.825,4091.143
2007/5/21,4072.225,4083.416,3892.975,3902.347
2007/5/18,4030.258,4052.097,3999.165,4041.39
2007/5/17,4048.293,4064.283,3982.995,4002.485
2007/5/16,3986.043,3987.405,3845.227,3890.809
2007/5/15,3899.178,4069.846,3891.363,4055.834
2007/5/14,4046.392,4081.426,3940.358,3970.661
2007/5/11,4021.678,4039.668,3949.368,4024.422
2007/5/10,4049.701,4072.138,3991.477,4021.422
2007/5/9,4013.085,4015.219,3875.384,3961.103
2007/5/8,3950.011,3964.714,3901.326,3937.938
2007/4/30,3841.272,3851.35,3759.48,3784.272
2007/4/27,3759.867,3802.923,3720.596,3788.748
2007/4/26,3783.063,3784.68,3732.601,3766.476
2007/4/25,3743.959,3769.247,3653.989,3708.571
2007/4/24,3720.532,3762.388,3689.134,3736.154
2007/4/23,3710.886,3710.886,3615.789,3615.789
2007/4/20,3584.204,3591.461,3460.904,3460.904
2007/4/19,3449.016,3617.438,3358.93,3610.024
2007/4/18,3612.396,3623.867,3564.23,3614.678
2007/4/17,3611.87,3622.888,3510.498,3611.63
2007/4/16,3596.441,3597.215,3523.217,3523.217
2007/4/13,3518.267,3563.856,3504.161,3537.22
2007/4/12,3531.029,3532.862,3488.077,3503.227
2007/4/11,3495.224,3497.52,3428.782,3454.417
2007/4/10,3444.291,3444.374,3351.105,3405.233
2007/4/9,3398.95,3399.515,3333.262,3333.422
2007/4/6,3323.585,3334.224,3273.855,3287.684
2007/4/5,3319.14,3326.916,3259.626,3286.163
2007/4/4,3291.542,3308.148,3266.559,3295.976
2007/4/3,3291.299,3292.578,3251.523,3265.676
2007/4/2,3252.595,3253.435,3196.587,3196.587
2007/3/30,3183.983,3212.389,3157.03,3178.496
2007/3/29,3197.537,3273.727,3176.526,3179.803
2007/3/28,3173.018,3180.332,3052.078,3140.68
2007/3/27,3138.826,3145.044,3103.779,3126.025
2007/3/26,3122.811,3123.179,3069.473,3083.938
2007/3/23,3074.286,3085.324,3008.154,3071.808
2007/3/22,3071.225,3099.819,3059.381,3080.602
2007/3/21,3057.38,3057.71,3020.949,3042.098
